torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.249653, -0.00517408, -0.0215165, -0.0324802, 0.384613, 0.192035, 0.522794, -0.0342648, 0.379152, 0.192474, 0.523483, 0.230276, 0.0273875, 0.0333621, -0.799799, -0.300993, 0.0296032, -0.0461426, 0.0408001, -0.0526702, -0.734766, -0.515179, -0.0890629, 0.253722, -0.0136252, -0.0154331, -0.0312147, 0.380844, 0.192525, 0.522484, -0.0311401, 0.378611, 0.192567, 0.522483, 0.2263, 0.0295658, 0.0317106, -0.801109, -0.299327, 0.0263377, -0.0472736, 0.0354961, -0.0509036, -0.748941, -0.512906, -0.0835871, 0.0155129, 0.0283889, 0.580918, 0.0285632, 0.0250179, 0.557252, 0.0330711, 0.0198406, 0.557554, 0.126557, 0.08, -5.5525e-17, 0.128847, 0.0785871, 0.000315563, 0.130279, 0.0781852, 0.000540729,0, -0.08, 0, 9.71445e-17, -0.08, 5.55112e-17, 0.0037867, -0.081962, -0.000582423, 0.0327538, -0.0302308, -0.081106, -0.12626, -1.51684, 1.73431, 0.127446, 0.0833328, 0.230591, 0.0290712, -0.204942, 0.0523901, -0.0455001, -0.0121979, 0.0555441, -0.00501819, 0.00282242, -0.027204, 0.00937554, -0.00123665, 0.0087871, 0.166233, -0.166197, 0.148588, 0.11745, -0.119624, 0.388537, -0.057239, 0.205232, -0.0727186, 0.664328, 0.19633, -0.377981, -0.208252, 0.178087, -0.0837637, 0.0830766, -0.121895, 0.0406819, -0.0344955, 0.0742108, 0.0631096, 0.046608, 0.0127092, -0.286021, -0.5467, 0.884128, 0.622189, 0.0228924, 5.14624, -1.08943, 0.603675, -0.479139, 3.18351, 4.94362, -3.56488, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.0657749, 0.0698779, -0.00277342, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.247574, -0.0045928, -0.0219714, -0.0326082, 0.38516, 0.191986, 0.522824, -0.0345389, 0.379249, 0.192461, 0.523571, 0.231897, 0.0257337, 0.0348219, -0.798642, -0.302344, 0.0332687, -0.0467232, 0.0428411, -0.0533596, -0.72822, -0.513416, -0.0926235, 0.249426, -0.0114326, -0.0172469, -0.0311256, 0.381499, 0.192357, 0.522528, -0.0319226, 0.37876, 0.192521, 0.52275, 0.228881, 0.0266866, 0.033723, -0.799465, -0.301061, 0.0306711, -0.0476952, 0.038381, -0.0515921, -0.740946, -0.510369, -0.0881564, 0.0163831, 0.0308042, 0.581411, 0.0294354, 0.027189, 0.557667, 0.0339044, 0.0221465, 0.557845, 0.126557, 0.08, -5.5525e-17, 0.129084, 0.0782778, 0.000431321, 0.129794, 0.0786312, 0.000557074,0, -0.08, 0, -5.55112e-17, -0.08, -2.77556e-17, 0.00333989, -0.0815428, -0.000450281, 0.0322943, -0.0298056, -0.0788083, -0.139854, 0.231985, -0.00292543, 0.0739002, 0.0905828, 0.226409, 0.0287801, -0.207869, 0.0581282, -0.045487, -0.0128036, 0.0546873, -0.00495265, 0.00293118, -0.0274124, 0.00969292, -0.00126909, 0.0087456, 0.162122, -0.165375, 0.145981, 0.115693, -0.135098, 0.366545, -0.0580602, 0.204101, -0.0689395, 0.654522, 0.176358, -0.356064, 0.435841, 0.412201, -0.178497, -0.244175, 0.247255, -0.146621, 0.0286231, -0.368186, 0.0520834, -0.123623, 0.000580669, -0.623128, -0.528587, 0.0681596, 0.668001, 0.100604, -0.359497, -0.820367, 0.543007, 0.0901528, 0.934571, -0.0646003, -0.020838, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.0725475, 0.0652263, -0.0024279, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.245486, -0.00400838, -0.0224363, -0.0327359, 0.385723, 0.191935, 0.522854, -0.0348133, 0.379361, 0.192447, 0.523659, 0.233504, 0.0241009, 0.0362741, -0.797347, -0.303458, 0.0369112, -0.047253, 0.0448555, -0.054047, -0.721662, -0.511474, -0.0961587, 0.244938, -0.0104705, -0.0202236, -0.0314741, 0.382954, 0.19217, 0.522646, -0.0333019, 0.378931, 0.192551, 0.523218, 0.231418, 0.0247085, 0.0351667, -0.79824, -0.302652, 0.0337197, -0.0479949, 0.0410145, -0.052399, -0.732951, -0.510089, -0.0918585, 0.0183711, 0.0327712, 0.581877, 0.0313729, 0.0289224, 0.558032, 0.0348103, 0.0244106, 0.558133, 0.126557, 0.08, -5.5525e-17, 0.12892, 0.0783717, 0.000292246, 0.129057, 0.0789578, 0.000324025,0, -0.08, 0, 6.93889e-17, -0.08, 1.94289e-16, 0.00257019, -0.0811885, -0.000355547, 0.0315345, -0.0294577, -0.0864487, -0.136909, 0.458287, -0.0463563, 0.0225826, 0.0978328, 0.222227, 0.028489, -0.208824, 0.0584417, -0.0464916, -0.0127689, 0.056304, -0.00509374, 0.00304715, -0.0274379, 0.0111365, -0.0013992, 0.008884, 0.160682, -0.16328, 0.145212, 0.12949, -0.111455, 0.364248, -0.0529831, 0.201438, -0.0687408, 0.655888, 0.194204, -0.353521, -0.555418, 0.102986, -0.290366, -0.0115161, 0.186759, -0.0284888, 0.0189097, -0.13195, -0.0190431, 0.0075146, 0.0516573, 0.346702, -0.19352, 0.0343499, 0.146491, -0.101763, -0.557555, 0.203067, 0.292561, 0.0512821, 0.38814, -0.764977, 0.0690205, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.0795468, 0.0606541, -0.00206218, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.243399, -0.00343325, -0.022912, -0.0328615, 0.386306, 0.191882, 0.522886, -0.0350868, 0.379489, 0.192432, 0.52375, 0.235097, 0.0224967, 0.037718, -0.795884, -0.304251, 0.0405583, -0.0477182, 0.0468338, -0.0547384, -0.715086, -0.509281, -0.0996957, 0.240825, -0.0104891, -0.0229828, -0.0319921, 0.38449, 0.191941, 0.522691, -0.0346662, 0.37913, 0.192462, 0.523652, 0.233442, 0.0233026, 0.036698, -0.79668, -0.303692, 0.0367812, -0.0486786, 0.0435792, -0.0532434, -0.724516, -0.510035, -0.0955912, 0.0206009, 0.0347597, 0.582329, 0.0335202, 0.0306355, 0.558369, 0.0357886, 0.0266329, 0.558418, 0.126557, 0.08, -5.5525e-17, 0.128613, 0.0787137, 3.29295e-05, 0.128417, 0.0792394, 4.72026e-05,0, -0.08, 0, -1.38778e-17, -0.08, 5.55112e-17, 0.00187787, -0.0808621, -0.000241504, 0.030859, -0.0291416, -0.0986926, -0.128825, 0.378468, 0.0433308, 0.0105784, 0.105083, 0.218045, 0.0281979, -0.208739, 0.0575125, -0.0475737, -0.0125576, 0.0583133, -0.00526661, 0.00315551, -0.0273485, 0.0127978, -0.00154707, 0.00903748, 0.159272, -0.160425, 0.144392, 0.1463, -0.0792461, 0.364715, -0.0465175, 0.197832, -0.0691333, 0.657548, 0.219245, -0.353695, -0.200354, -0.138523, -0.266611, -0.13776, 0.189328, -0.0419137, 0.0171368, -0.208214, 0.0567113, -0.0338228, 0.0489828, 0.164246, 0.0261636, 0.0370124, 0.0258606, 0.0548623, -0.037301, -0.0808355, 0.0562304, -0.111285, 0.594043, -0.459391, -0.103669, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.0867686, 0.0561683, -0.00167625, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.241124, -0.00275492, -0.0234339, -0.0330051, 0.386936, 0.191825, 0.52292, -0.035393, 0.379618, 0.192416, 0.523849, 0.236869, 0.0206731, 0.0393178, -0.794478, -0.305435, 0.044561, -0.0482788, 0.0490762, -0.0554756, -0.707935, -0.507129, -0.103576, 0.240825, -0.0104891, -0.0229828, -0.0319921, 0.38449, 0.191941, 0.522691, -0.0346662, 0.37913, 0.192462, 0.523652, 0.233442, 0.0233026, 0.036698, -0.79668, -0.303692, 0.0367812, -0.0486786, 0.0435792, -0.0532434, -0.724516, -0.510035, -0.0955912, 0.0206009, 0.0347597, 0.582329, 0.0335202, 0.0306355, 0.558369, 0.0368394, 0.0288133, 0.5587, 0.126557, 0.08, -5.5525e-17, 0.128613, 0.0787137, 3.29295e-05, 0.129885, 0.0782877, 0.000169976,0, -0.08, 0, 2.77556e-17, -0.08, -1.66533e-16, 0.00346098, -0.0818982, -0.000837307, 0.0324051, -0.0301584, -0.10155, -0.129808, 0.378689, 0.0429382, 0.00759962, 0.112333, 0.213863, 0.0279069, -0.227463, 0.0678332, -0.052183, -0.0143628, 0.0629577, -0.0056985, 0.00344557, -0.0306243, 0.0129015, -0.00160513, 0.0099173, 0.177166, -0.182354, 0.159978, 0.140624, -0.118441, 0.400266, -0.0560585, 0.224246, -0.0737244, 0.715131, 0.215281, -0.388014, -0.200354, -0.138523, -0.266611, -0.13776, 0.189328, -0.0419137, 0.0171368, -0.208214, 0.0567113, -0.0338228, 0.0489828, 0.164246, 0.0261636, 0.0370124, 0.0258606, 0.0548623, -0.037301, -0.0808355, 0.0562304, -0.111285, 0.594043, -0.459391, -0.103669, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.0942089, 0.0517762, -0.00127013, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.238805, -0.00202452, -0.0239643, -0.0331546, 0.387575, 0.191767, 0.522956, -0.0357064, 0.379752, 0.192399, 0.52395, 0.238646, 0.0188168, 0.0409275, -0.793065, -0.306692, 0.0485092, -0.0488446, 0.0513568, -0.0561982, -0.700746, -0.505028, -0.1074, 0.237563, -0.0106028, -0.0249607, -0.0326239, 0.385987, 0.191781, 0.52284, -0.0357436, 0.379311, 0.192417, 0.524008, 0.235347, 0.0218403, 0.0380499, -0.795326, -0.304436, 0.040454, -0.048941, 0.0461816, -0.0543172, -0.716732, -0.508534, -0.099333, 0.021965, 0.0367592, 0.582782, 0.0348797, 0.032338, 0.558731, 0.0379627, 0.0309519, 0.558979, 0.126557, 0.08, -5.5525e-17, 0.128255, 0.0791595, -3.14076e-05, 0.1295, 0.0785128, 0.000110364,0, -0.08, 0, 0, -0.08, -2.498e-16, 0.00302302, -0.0816282, -0.000791772, 0.0319841, -0.0298988, -0.101578, -0.129775, 0.28536, 0.0441581, 0.00489585, 0.119583, 0.20968, 0.0276158, -0.231886, 0.0730405, -0.0530465, -0.0149499, 0.0639006, -0.00578995, 0.00357622, -0.0313339, 0.013456, -0.00166613, 0.0101008, 0.177699, -0.185639, 0.160978, 0.141358, -0.125688, 0.394819, -0.0565862, 0.228057, -0.0722611, 0.71888, 0.210094, -0.382467, -0.153246, -0.165356, -0.151379, -0.119678, 0.165572, -0.0148099, 0.025315, -0.143463, 0.0462754, 0.00322964, 0.0375059, 0.191933, 0.0621131, 0.0180044, -0.0220564, 0.0462726, 0.0191631, 0.0266044, 0.0294412, -0.0977111, 0.445194, -0.330432, -0.105368, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.101864, 0.0474847, -0.000843798, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.236409, -0.00121624, -0.0245091, -0.0333144, 0.388222, 0.191708, 0.522993, -0.0360315, 0.37989, 0.192382, 0.524053, 0.240443, 0.0168986, 0.042563, -0.791683, -0.308184, 0.0523856, -0.049442, 0.0537114, -0.0569034, -0.693467, -0.503092, -0.111153, 0.235008, -0.0109506, -0.0253298, -0.0329683, 0.386843, 0.19173, 0.522908, -0.0359025, 0.379349, 0.192363, 0.524069, 0.236933, 0.0202999, 0.0395808, -0.793976, -0.305547, 0.0444965, -0.0493874, 0.0485572, -0.0551559, -0.709676, -0.506333, -0.10315, 0.0227858, 0.0387969, 0.583159, 0.0357036, 0.0340464, 0.559033, 0.0391586, 0.0330487, 0.559255, 0.126557, 0.08, -5.5525e-17, 0.128104, 0.079422, -2.45631e-05, 0.129488, 0.0785772, 0.000143207,0, -0.08, 0, 1.38778e-17, -0.08, 2.77556e-17, 0.0030089, -0.0815588, -0.000793783, 0.0319704, -0.0298307, -0.102117, -0.130621, 0.219704, 0.0332771, 0.00383584, 0.126833, 0.205498, 0.0273247, -0.239661, 0.0808274, -0.0544728, -0.0159784, 0.0646983, -0.00587507, 0.00375228, -0.0325091, 0.0137657, -0.0017122, 0.0103427, 0.179763, -0.191815, 0.163544, 0.138194, -0.149196, 0.387646, -0.0597389, 0.235462, -0.0705215, 0.727877, 0.193591, -0.375205, -0.018429, -0.14514, -0.00718812, -0.108207, 0.106845, -0.0195341, 0.0229471, -0.0729216, 0.0328261, -0.0246238, 0.00738895, 0.127153, 0.00881471, 0.0112174, -0.030605, 0.0655836, 0.030806, -0.0372974, 0.00991774, -0.111174, 0.379454, -0.227147, -0.0890415, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.109729, 0.043301, -0.000397265, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.233948, -0.000249364, -0.0250572, -0.033493, 0.388824, 0.191653, 0.523031, -0.0363683, 0.380003, 0.192367, 0.524155, 0.24221, 0.0148931, 0.0441865, -0.790694, -0.310627, 0.0558621, -0.0501783, 0.0561709, -0.0575258, -0.686386, -0.502015, -0.114514, 0.231321, -0.0104248, -0.0241611, -0.032362, 0.386534, 0.191897, 0.522805, -0.0345727, 0.379056, 0.192423, 0.523749, 0.238619, 0.0168522, 0.0426184, -0.791456, -0.30844, 0.0534677, -0.0506408, 0.0524025, -0.0560441, -0.699715, -0.498111, -0.110057, 0.0214066, 0.0424858, 0.58373, 0.0343542, 0.037194, 0.559559, 0.0404269, 0.0351037, 0.559528, 0.126557, 0.08, -5.5525e-17, 0.128617, 0.0794087, 0.000592804, 0.129583, 0.0793336, 0.000751468,0, -0.08, 0, -1.38778e-17, -0.08, 2.35922e-16, 0.00320576, -0.0808779, -0.000457019, 0.0321349, -0.0291326, -0.102202, -0.130963, 0.278344, -0.0273902, 0.0387331, 0.134083, 0.201316, 0.0270336, -0.246107, 0.096688, -0.0548148, -0.0178631, 0.0601997, -0.00551035, 0.0038104, -0.0336813, 0.0113372, -0.00151377, 0.0101394, 0.176706, -0.200552, 0.16235, 0.0988361, -0.244269, 0.347644, -0.0736275, 0.245951, -0.0622334, 0.708106, 0.107632, -0.336143, -0.0407927, 0.105646, 0.260563, -0.0423132, 0.0228814, -0.020295, 0.0119626, 0.0214696, -0.0179875, -0.0698717, -0.0697693, -0.0896684, -0.444065, 0.12455, 0.492546, -0.0553125, -0.349155, -0.32908, 0.394993, 0.0998383, 0.630275, -0.285576, -0.0154728, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.1178, 0.0392323, 6.94713e-05, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.231418, 0.000755845, -0.0256286, -0.0336781, 0.38945, 0.191596, 0.523072, -0.036714, 0.380133, 0.19235, 0.52426, 0.243994, 0.0128653, 0.0458278, -0.78956, -0.312972, 0.0593219, -0.0508815, 0.0586577, -0.0581451, -0.679163, -0.500829, -0.117857, 0.228396, -0.0107493, -0.0227656, -0.0325248, 0.386527, 0.191918, 0.522898, -0.0340689, 0.379149, 0.192432, 0.523493, 0.241402, 0.0138988, 0.0445785, -0.790332, -0.311121, 0.0562794, -0.0517753, 0.0547071, -0.0568292, -0.692158, -0.498142, -0.113342, 0.0234693, 0.0442497, 0.584053, 0.0363758, 0.0385215, 0.559801, 0.0417677, 0.0371169, 0.559798, 0.126557, 0.08, -5.5525e-17, 0.129267, 0.0786509, 0.000560308, 0.129597, 0.0792234, 0.000600492,0, -0.08, 0, -2.77556e-17, -0.08, 8.32667e-17, 0.00317144, -0.0809482, -0.00044625, 0.0321159, -0.0292122, -0.102392, -0.130924, 0.452269, -0.0529085, 0.0108815, 0.141333, 0.197134, 0.0267425, -0.25298, 0.100521, -0.0571403, -0.0185141, 0.0626188, -0.00573151, 0.00404953, -0.0345753, 0.0129945, -0.00167615, 0.0104774, 0.178397, -0.202783, 0.164129, 0.113485, -0.234524, 0.345979, -0.0703162, 0.248676, -0.0619366, 0.722304, 0.118628, -0.334329, -0.405129, -0.0058134, 0.11308, -0.00806308, 0.0438354, -0.0150331, 0.0207667, 0.0131355, -0.00883035, 0.0118583, -0.00444264, 0.399106, -0.297155, 0.0911694, 0.213805, -0.0111822, -0.556779, 0.146302, 0.249867, 0.0372874, 0.383995, -0.726169, 0.0413213, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.126073, 0.0352856, 0.00055641, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.22883, 0.00180648, -0.0261966, -0.0338703, 0.390092, 0.191537, 0.523114, -0.0370681, 0.380275, 0.192332, 0.524367, 0.245784, 0.010814, 0.0474834, -0.788342, -0.315312, 0.062725, -0.0515673, 0.0611737, -0.0587563, -0.671861, -0.499628, -0.121144, 0.226286, -0.0107902, -0.0231276, -0.0331062, 0.387541, 0.191786, 0.523083, -0.0349206, 0.379386, 0.192455, 0.523761, 0.243736, 0.0117127, 0.0462978, -0.789045, -0.313503, 0.0597183, -0.0525267, 0.0574749, -0.0575529, -0.684142, -0.49735, -0.116868, 0.0252431, 0.046146, 0.584438, 0.0381825, 0.0400563, 0.560096, 0.0431811, 0.0390882, 0.560066, 0.126557, 0.08, -5.5525e-17, 0.129401, 0.078682, 0.000531297, 0.129359, 0.0793699, 0.000524941,0, -0.08, 0, -6.93889e-17, -0.08, -1.94289e-16, 0.00291117, -0.0807825, -0.000396192, 0.0318625, -0.029051, -0.10486, -0.131111, 0.447163, -0.0487614, 0.0109326, 0.148583, 0.192952, 0.0264514, -0.258769, 0.105064, -0.0568038, -0.0192144, 0.0642292, -0.00588291, 0.0042527, -0.0354092, 0.0141753, -0.00179515, 0.0107376, 0.178942, -0.205128, 0.165564, 0.121701, -0.233985, 0.340314, -0.0685867, 0.251604, -0.0611155, 0.730207, 0.120151, -0.328662, -0.397258, 0.0251679, -0.0714527, 0.00698004, 0.137819, -0.0197969, 0.00998839, -0.0823033, -0.0215185, 0.0232319, 0.036591, 0.355825, -0.181272, 0.0441315, 0.242032, -0.0514719, -0.548491, 0.250165, 0.299761, 0.0707304, 0.346298, -0.731966, 0.0547369, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.134544, 0.031468, 0.00106355, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
0.226017, 0.00299922, -0.0268153, -0.0340867, 0.390785, 0.191474, 0.523161, -0.037462, 0.380419, 0.192314, 0.524485, 0.24777, 0.00850177, 0.0493129, -0.787202, -0.31818, 0.0664503, -0.052358, 0.0640048, -0.0593992, -0.663925, -0.498551, -0.124742, 0.226286, -0.0107902, -0.0231276, -0.0331062, 0.387541, 0.191786, 0.523083, -0.0349206, 0.379386, 0.192455, 0.523761, 0.243736, 0.0117127, 0.0462978, -0.789045, -0.313503, 0.0597183, -0.0525267, 0.0574749, -0.0575529, -0.684142, -0.49735, -0.116868, 0.0252431, 0.046146, 0.584438, 0.0381825, 0.0400563, 0.560096, 0.0446669, 0.0410177, 0.56033, 0.126557, 0.08, -5.5525e-17, 0.129401, 0.078682, 0.000531297, 0.130988, 0.0781158, 0.000745838,0, -0.08, 0, 1.38778e-17, -0.08, 2.77556e-17, 0.00468547, -0.0821416, -0.000950237, 0.0335909, -0.0303861, -0.10486, -0.131111, 0.447279, -0.049183, 0.00816556, 0.155833, 0.18877, 0.0261603, -0.281286, 0.119274, -0.061863, -0.021644, 0.0692404, -0.00635619, 0.0046462, -0.039388, 0.0143884, -0.00187371, 0.0117557, 0.198663, -0.23122, 0.18295, 0.114048, -0.286863, 0.372528, -0.0790647, 0.283109, -0.0642906, 0.793559, 0.107623, -0.359807, -0.397258, 0.0251679, -0.0714527, 0.00698004, 0.137819, -0.0197969, 0.00998839, -0.0823033, -0.0215185, 0.0232319, 0.036591, 0.355825, -0.181272, 0.0441315, 0.242032, -0.0514719, -0.548491, 0.250165, 0.299761, 0.0707304, 0.346298, -0.731966, 0.0547369, 0, -0.08, 0, 0.126557, 0.08, -5.5525e-17, 0, 0, 0, 0, 0, 0, 143651, -0.143209, 0.0277867, 0.0015909, 0.0233877, -0.0706642, 0.74165, 0.0274605, -0.0706642, 0.806399, 0.0274605, -0.0815249, 0.91837, 0.0233877, -0.0815249, 0.853621, 0.153789, -0.0230276, 1.52609, 0.157864, -0.0230276, 1.59078, 0.157864, -0.0338928, 1.70266, 0.153789, -0.0338928, 1.63797
